,id,name,genres,followers,popularity
1171,0Z6bE6kOVhh2DHZPMUz2Sr,Johan Söderqvist,"['nordic soundtrack', 'soundtrack', 'video game music']",18480,47
1172,5aywMK7SPZ9nj7dvqBEqsg,Haim Saban,[],426,8
1173,3XtlMhK4e9ciYsYJPIyloa,George F. Root / Louis Moreau Gottschalk,[],1,0
1174,58kEJAbZ1Knbo4UI2phUQv,Toño Lizarraga,"['banda', 'musica mexicana']",181843,49
1175,4ZpIkitOGwNWXplP0h040v,Kevin Manthei,[],101,0
1176,0YKbFGHF6BXfZBYVKTteES,Adam Gorgoni,[],27,0
1177,14r9dR01KeBLFfylVSKCZQ,Damien Rice,"['irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",1088499,56
1178,5GHY5CFf1B7N79h2pQnnjf,Karel Roessingh,[],150,9
1179,4zMX9gWf1DKhvsYHUCbBF7,T Bone Burnett,['roots rock'],30690,25
1180,0xxUvzKrQRF5JLnvPXrcg2,Joseph Conlan,[],62,1
1181,5ICqTrNbvsRXXBNnfFKa6Z,Clifford Vaughan,[],5,0
1182,250b0Wlc5Vk0CoUsaCY84M,JENNIE,['k-pop'],4908600,77
1183,5cn8AaJjMBpJxk5yrnHVQY,Guardian's of the Barrier,[],31,0
1184,6AmG7SNdlV9boPZ7dFVnLY,Charlie Chaplin,['classic soundtrack'],23648,33
1185,2jUv19eHs9iWzFtkXKpqJt,Yasser Abdel Rahman,['classic arab pop'],7084,9
1186,7cukfWOQIkpOOUtiGTvntW,Luis María Serra,[],39,1
1187,2MBYO70OYRtFMIsocitWxt,Lionel Newman,['classic soundtrack'],627,32
1188,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,['filmi'],42053457,78
1189,4gTJ4MkZcCantFX5zlRRI8,Toronto Symphony Orchestra,['orchestra'],3080,45
1190,1YuknfkSYTTbolRpwZBOv4,George Gershwin,"['american modern classical', 'classical', 'early modern classical', 'tin pan alley']",311573,46
1191,01S6wVdDZz8G8zcRvNzVTL,Philip Miller,[],581,17
1192,7Cf73Z3RZQTH4V69GSDxnv,Harold Faltermeyer,"['german soundtrack', 'synthesizer', 'synthpop']",40830,53
1193,3T2kP1BZtGrTW8zBvdOhyF,John Stepan Zamecnik,[],15,0
1194,58PGErqpV9jX7sXz5wmV6o,Glen Templeton,['modern country rock'],20661,24
1195,0xKhBHBlXm4Kykf4hwshIT,Ross Vannelli,[],15,0
1196,3OsRAKCvk37zwYcnzRf5XF,Moby,"['downtempo', 'electronica']",1759735,66
1197,4z9ldqdKv6xJx69sKlgNDv,Tal Bergman,[],147,2
1198,116qZanBP7ftNm9o8iiGmN,Shane Keister,[],7,0
1199,1zewzsizVsJA4pQZeAieHh,Mike Shields,[],1,0
1200,4m8YgyH0msUxsVx1QfCcMz,Ryan Amon,"['epicore', 'soundtrack']",2829,33
1201,7dTj1YCEqf3RiUfSTdvmND,Michael A. Levine,[],815,29
1202,4bYBV1q22KJiyT0z1pxFLK,Philippe Sarde,['french soundtrack'],11099,45
1203,5sUuNSRkHOIwnHKtyrd71e,Dean Landon,[],43,4
1204,6CwfuxIqcltXDGjfZsMd9A,MARINA,"['metropopolis', 'pop', 'pov: indie', 'uk alternative pop']",5126551,70
1205,4x3i3GRblwnlT7kMbMURCO,Franco Mannino,[],103,3
1206,5RKVhqM42RSFBmTsLBRL1o,Chris Frantz,[],412,0
1207,4RAQZfFgR7NPAWjKwUpEeC,Maceo Parker,"['jazz saxophone', 'p funk', 'soul jazz']",109085,35
1208,0e0qyGBSGh9YwvpQFbkRBC,Nathan Barr,['soundtrack'],5325,31
1209,4QIJ2i8I6urte2scKgkVoY,Rodney Crowell,"['classic texas country', 'country rock', 'folk', 'outlaw country', 'singer-songwriter']",95238,45
1210,2bUS939TQj9Di1OkAAolqh,Marc Canham,[],2902,26
1211,2XLDoRIbLGPDqTXeTrVIbo,Marino Marini,['vintage italian pop'],13259,34
1212,5RRGjsMRTbm0kqvZcFplZT,Dick Hyman,"['moog', 'space age pop', 'stride']",8417,36
1213,6kLw7VpGwN4N0sBdmKhhfd,Emilie Simon,"['electro-pop francais', 'nouvelle chanson francaise']",70337,35
1214,2RaHCHhZWBXn460JpMaicz,Heitor Pereira,['latin soundtrack'],11013,44
1215,3bHOIvsmUdYEWt9xKMwI3K,Mike Moran,[],623,12
1216,2d4Qz6TAMDn8JCO1udJn8y,Heinrich Schlupf,['lo-fi jazzhop'],171,39
1217,2VR9eUwDCe6jccal0ZQ5FV,Coque Malla,"['cantautor', 'spanish indie pop', 'spanish new wave', 'spanish rock']",88521,48
1218,4AeXym6l8sQlRKvUNZkaYp,Martin Tillman,[],1844,36
1219,68KvpvhgiLc9r2g7PJDS5G,Vassal Benford,[],93,5
1220,35licOraLwFvg47vrdA5XM,Elizabeth Drake,[],31,2
1221,3NrBdnoJXea3CcD3RKv2iv,Raamlaxman,[],83668,16
1222,7AFvsf67oENSC4bEbcNpPl,Koichi Shimizu,[],501,2
1223,2nNBTVuxOW6ZpFtxf4vRT5,Lyle Workman,[],5218,27
1224,6T1WJoqPFyA9AP4RGHEsCN,Umberto Scipione,['italian soundtrack'],328,20
1225,2HihWksZLGlpvLuwRlqktp,Leith Stevens,['space age pop'],388,12
1226,7zwc3i6PKHMJUS9gUiCeHR,Shane O'Mara,[],129,3
1227,32YeMMiFnkIzVU24U2eRac,Lee Jeong-hee,[],0,0
1228,7EVrVA4VnT3DGeyIZjWLRZ,Jeff Rona,[],3067,41
1229,3P0KIUQxtBVy7faypFW75k,Conrad Wedde,[],52,0
1230,2ZeUaZT3s3NSbeV7OS094J,Rob Simonsen,['soundtrack'],20700,41
1231,6RsX7qYw5KVKiOjS8BxjL5,William Walton,"['british modern classical', 'early modern classical']",7207,47
1232,7rnGpkRXprZHH7rwKwEMy2,Danny B. Harvey,[],1766,29
1233,2KFIBjG5dcxd7LU0THsUKC,William Motzing,[],4,9
1234,5zUTA0AvoMsnFSYZaM594T,James Patrick Dunne,[],118,6
1235,3kvy8do7n0qVqvlNFS4yOF,Jerry Reed,"['classic country pop', 'country', 'country rock']",402692,51
1236,30rIWkhQLuIF43A3drmIAx,Al Eaton,[],1,3
1237,5udXThiZTVoHa4g0GDjgxA,Scratch Massive,"['electrofox', 'french indietronica']",33492,38
1238,3UeCy29wzOS9YUg5adO4oH,Barnaby Robson,[],35,2
1239,3csPCeXsj2wezyvkRFzvmV,Orbital,"['big beat', 'breakbeat', 'electronica', 'intelligent dance music', 'rave']",332262,46
1240,07EcmJpfAday8xGkslfanE,Kevin Abstract,"['afrofuturism', 'lgbtq+ hip hop']",727668,55
1241,1F5SQQuwQRm2k2V43hiWXe,Giovanni Fusco,['vintage italian soundtrack'],1241,20
1242,59w6POLuDPBBzkjKLG1SC2,Marty Paich & His Orchestra,"[""man's orchestra""]",102,25
1243,2k0JFy1VWEwz3iFxFIF8zd,Theo Green,[],23,0
1244,6XyQsoYcNAFVh89T5vu6Dx,Neon Brown with James Whiton and James Campbell-Drury,[],3,0
1245,244fcyNSuyhbRlMGfMbYrO,Badly Drawn Boy,"['britpop', 'chamber pop', 'melancholia']",128779,42
1246,20k9i5MJ09Zbjg7P4osPrh,Srikanth Deva,['tamil pop'],1187495,49
1247,2ye3IGvPbagPIPsto6LYlO,Webster Lewis,['jazz funk'],1578,6
1248,25mrbNwFzoqPWyYXLhiDRw,Alexi Murdoch,"['acoustic pop', 'british singer-songwriter', 'indie folk', 'stomp and holler']",264360,49
1249,12P4Y2MpLZqfilLWU2LkoM,Shel Silverstein,[],14822,26
1250,3kt1xo56PyGb13t2OCf08h,Ralph Burns,[],789,19
1251,5Z3IWpvwOvoaWodujHw7xh,Dan Deacon,"['baltimore indie', 'experimental pop', 'indietronica', 'noise pop']",121287,38
1252,76HvkWV00sqpt4VWF709wX,Molly Nyman,[],18,5
1253,5zibX2KkcCOWG9Kxmk1hRm,Baek Hyun Jin,[],2,0
1254,3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",261432,63
1255,2A0ntdSCRRvcg0UB3ADffI,Joel Goodman,[],455,5
1256,7cZvGGhX1EVTClGSqhrvtY,Gary Malkin,[],2975,26
1257,3XDIB1nTx7voT2joXwAEtX,Shin Min Yong,['korean soundtrack'],906,21
1258,6kPXSxu57IaU9obkLdio4F,Vichaya Vatanasapt,[],1377,23
1259,2cADQgiLMjNhbsfeN52Bf3,Swizz Beatz,"['battle rap', 'dirty south rap', 'southern hip hop', 'trap']",418998,61
1260,2mICvoFUV9EpJMZ3dBxAZ1,John Barnes Chance,['concert band'],1072,14
1261,55tLEUlrzGNtACuMVJZHNf,Peter Ivers,['psychedelic folk rock'],8271,23
1262,3JtetEsoytPoOIPGvqUvSR,Sneha Khanwalkar,['modern bollywood'],70646,31
1263,2xAZ1BCn8vZxkBYTvSOtLz,Péter Wolf,[],2,0
1264,5quQGOsfurOeuoG2poNT2e,Mischa Spoliansky,[],400,13
1265,3FPF6tyBTP79pCCAJDcPft,John Sebastian,"['country rock', 'folk', 'folk rock', 'singer-songwriter', 'yacht rock']",42301,32
1266,5ujCegv1BRbEPTCwQqFk6t,John Fogerty,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock', 'swamp rock']",841659,51
1267,3PwzNTwCiUHdV5hWjwaTfD,L. Subramaniam,"['carnatic', 'hindustani classical', 'indian classical', 'indian violin', 'jazz violin']",60618,23
1268,0SgQK24WzZf2pXBXYqHJYF,David Foster,[],92387,54
1269,7n0XJOct9yv45fCWY3t0UJ,Robert B. Sherman,['movie tunes'],1097,41
1270,5uwUEMN59KABw41ZFpFDT0,Stanislas Syrewicz,[],65,0
1271,6Zm9gLvGEm8y4yeEZ3C0qq,Bernd Wendlandt,[],6,4
1272,0P4UPxfp0O5uxREgXinJoc,Mikel Salas,[],364,1
1273,4hdd6WRlN1EcACmO8ft0HZ,Ralph Carmichael,['space age pop'],843,17
1274,0q74QpDukzcORADe5YFON3,Michael Mckean,[],45,1
1275,2b9FO64Yg1UbdAmMrXMBWl,Jae Hak Lee,[],1,0
1276,5kMXXkEwTVEXEMF1VBf17q,Christopher Wong,"['c-pop', 'cantopop', 'classic cantopop']",27075,34
1277,5XfGFIgAuLp6WecQAJoIHJ,Adolph Deutsch,['classic soundtrack'],612,19
1278,6i2umdD3q6XxXmqR8fRJuR,Olivia Merilahti,[],1963,28
1279,6tqCDSgYMeaLf45JD2WGW6,David Kurtz,[],20,1
1280,5CE2IfdYZEQGIDsfiRm8SI,DJ Shadow,"['downtempo', 'electronica', 'instrumental hip hop', 'trip hop']",593582,61
1281,2VZNmg4vCnew4Pavo8zDdW,Max Richter,"['compositional ambient', 'post-minimalism']",934917,70
1282,4A1TqLZc2AQGTsh5bNyo4v,Hugo Riesenfeld,[],8,0
1283,3aahGWIXwvG1fxduXjimtl,Jay Ferguson,['yacht rock'],6840,31
1284,2DzRMyWgjuMbYvt5BLbpCo,Anthony Hamilton,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",1561221,57
1285,7mCsyzq823cXJ5puxUN3aJ,John Debney,"['orchestral soundtrack', 'soundtrack']",29270,55
1286,1PKDFW9NYJiuVuC5mOOeaa,Cliff Eidelman,"['classic soundtrack', 'soundtrack']",5760,25
1287,7sXdMnZeR5MsLKToZKpR2c,Elmer Bernstein,"['classic soundtrack', 'soundtrack']",27412,41
1288,0hh2CFRzDOUtMMSLDA2EBI,Kendall Gregory,[],248,1
1289,5o9hTJmakd6LkNtjkV0DS1,Leonardo Heiblum,[],274,7
1290,4z1dMCmOJ6VHm8P7EP5qWf,Mina Kubota,['anime score'],3928,30
1291,4VgdIlBAUIg1Ixg32a4Abd,Ray Heindorf,['classic soundtrack'],230,19
1292,5M0c8LC2rgmdozz3kdQmq1,Jules Buffano,[],1,0
1293,5sseq3Cdv2JbcVy49XfuWb,Pete Anderson,[],828,6
1294,4XOgtTx2nc2NMbPOwVw1Vz,Bharadwaj,"['classic kollywood', 'filmi']",1497618,50
1295,6WYFvZo9oPFiHYMjEluhG3,Leslie Bricusse,['broadway'],1160,32
1296,5M0BsKplclHv3l6QjOpotN,David Shire,['classic soundtrack'],5302,28
1297,08rPF2TyeladptG6Z2pYEe,Akira Ifukube,"['japanese classical', 'japanese soundtrack']",13759,37
1298,3BxStn65CAIkY9sCYLBybS,John Beal,[],862,18
1299,2h8kv7MQIuItRyW41oTiVb,Björn J:son Lindh,[],3784,20
1300,1tsRvkwBkpwKMhBKUc72L4,Pierre Jansen,[],82,0
1301,1Dvfqq39HxvCJ3GvfeIFuT,Mastodon,"['alternative metal', 'atlanta metal', 'metal', 'progressive groove metal', 'progressive sludge', 'sludge metal', 'stoner metal', 'stoner rock']",872555,56
1302,5ZbBu38Ltmu0G9xsRUKmZ2,Carl Sigman,[],92,19
1303,6NXwJ5CEziDQrfimLpr7gZ,Alessandro Alessandroni,"['italian library music', 'vintage italian soundtrack']",14261,38
1304,74vIxdar6v1rDu50z9N4lW,Albert Márkos,[],2,0
1305,3eCpCUtYdBCM1twAb4mk8I,Don Davis,['soundtrack'],19517,36
1306,0nJvyjVTb8sAULPYyA1bqU,Aaron Copland,"['american modern classical', 'classical', 'early modern classical']",94451,43
1307,2cMd54R3U87BkD8lXuxK9p,John Rowley,[],11,0
1308,3loACRmkzdtOMNJEaB6j8L,Loudon Wainwright III,"['folk', 'singer-songwriter']",78016,40
1309,32hejOfgJ4dBHJD9AGU2fs,David Schultz,"['christmas instrumental', 'classify']",4460,69
1310,5T60shnsXD8hlLRDsbvFoO,George Bruns,['movie tunes'],20702,40
1311,4pwGVMFYlTd7bLot5rTljd,Michael Gibbs,['british jazz'],352,5
1312,6quKdQHmx2x7FBJwLhmpmB,Gabriel Yared,"['french soundtrack', 'soundtrack']",27719,45
1313,3SP1erst3IDfntKJsTrZd6,Jason Schwartzmann,[],95,31
1314,39iHRO9MH9To3gjW7wqaW1,Lalo Schifrin,"['classic soundtrack', 'latin classical', 'latin soundtrack']",48111,42
1315,4M2zgiy6nJaXKNpyut8kDX,Jun-Seong Kim,[],16,0
1316,6emHCSoB4tJxTVXakbrpPz,Karen O,['new jersey indie'],168679,47
1317,0IbWNNqUJWp6qjQePARgTp,Sinclair,[],5809,15
1318,5Tfxm2PB7NyZVlqbvsGJHH,Jacobo Lieberman,[],122,7
1319,0Irsrumdkb64W1qPMYI9su,Leonard Rosenman,['classic soundtrack'],3993,23
1320,5kM4H3hu2dxxk9erCAZA2e,Malcolm Arnold,"['classic soundtrack', 'concert band', 'contemporary classical', 'early modern classical', 'light music']",4287,28
1321,3SrMoafhAgWJCQJgTQvUl6,George Stoll,[],42,4
1322,3S81gYtdZdfBIxHHZYELGq,Jim Dooley,[],1301,19
1323,3qznYzY3OEo9gewAVrGFHr,Bruce Langhorne,"['cosmic american', 'pastoral']",2103,18
1324,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"['motown', 'soul']",6348720,76
1325,319yZVtYM9MBGqmSQnMyY6,Carole King,"['brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",1479676,60
1326,7bucWPn6G8mnREkOWKpYWE,Tarsha Vega,[],7,4
1327,5YOpMW6wgD0l50bK1DBq74,Saif safadi,[],1960,41
1328,2Z9iTTyXeebdvnMzc8xlvX,Michael Weiner,[],124,4
1329,3l0okKgCvO7vTJ5qcesBlK,David Wurst,[],198,7
1330,57YpnyjNxgGU23SYcjWCv5,Curt Sobel,[],31,0
1331,3lN7vuRHMuvG2jtuVn6Muk,Hummie Mann,[],152,10
1332,0iqOcDJNnh51gemYhYhTUq,Tomandandy,['soundtrack'],10433,27
1333,3aVoqlJOYx31lH1gibGDt3,Babyface,"['contemporary r&b', 'r&b']",988922,58
1334,0yPP8GIZsbFkusNITNQSvV,Roy Budd,['classic soundtrack'],4143,19
1335,5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,"['canadian singer-songwriter', 'melancholia', 'permanent wave', 'singer-songwriter']",3261096,63
1336,6KeGD2uKlRlL9Hnz6AakyK,Christopher Gunning,['british soundtrack'],1627,18
1337,4Sqn2CbDsOLkRu20ALOnDF,Giorgio Gaslini,"['italian jazz', 'vintage italian soundtrack']",4270,23
1338,0AzcMqrGO9SualW80xifef,Jeff Gibbs,[],57,0
1339,1N6hAy84Nd6KdUhr4BjXWS,Anton Karas,['zither'],3740,25
1340,6tCJN1fQNdFCEaOa8Da9Wf,JADED,['uk dance'],37334,52
1341,0BTksrnpwh3Qn6bEQNLbkg,Warren Casey,['broadway'],435,14
1342,03xwz7WIgSiFpJrLGPybxT,Iva Davies,"['horror synth', 'oceania soundtrack']",1017,26
1343,5qlzaXu4riV8YLrL97cwyI,Mark Isham,['soundtrack'],34683,46
1344,5uHGSebFid9zNlfdRLnRlw,Clive Langer And The Boxes,[],40,0
1345,0s8MBYVZMiHb9hYl50fMBB,Barry DeVorzon,[],1146,23
1346,2ZBMhU2xbBH3G4dEGGjsfo,Sundar C. Babu,['kollywood'],220842,35
1347,4LXxsm5BF85PWnQ1dUDAze,Carl Orff,['early modern classical'],55295,48
1348,5ixB75BQR3ADoWQkcHQJTs,Gene Autry,"['adult standards', 'classic oklahoma country', 'cowboy western', 'traditional country', 'western swing', 'yodeling']",66884,69
1349,06ChVSzXHKMLmYaHFhZwvx,Christophe Minck,[],12,0
1350,5pizYgjzyLFGdSQp80rQF1,Daboo Malik,[],15765,17
1351,2qLGUeF6YNEfR2lyzY6Nah,Alexander Courage,"['classic soundtrack', 'theme']",4453,22
1352,6tUwA7Nt6EoMLy48nNVrgq,David Campbell,['australian pop'],7572,37
1353,2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,"['baroque', 'classical', 'early music', 'italian baroque']",2379293,69
1354,6S93eD0WtHS03m2IdOdlsx,Dr Nele Karajlic,"['balkan brass', 'yugoslav rock']",1804,27
1355,4KiroJfzYJLcqL5l8xm5AP,La Finca,[],10,0
1356,0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,"['classic soul', 'memphis soul', 'soul', 'southern soul']",614062,55
1357,48CaYZxxeOMzV4Kl5T2lHT,Paul de Senneville,[],3949,31
1358,3SeWlO5Cd4gXtpKjHr57LH,Goran Vejvoda,[],129,1
1359,5c4GpjdCz1sT3LHmvdIMxa,Gerard Carbonara,[],12,1
1360,0WEqg6N1dIcwXDXsD9fviT,Jamie Dunlap,[],313,13
1361,4HthgxxFAN8PPt90KOIAiu,Stephen Main,[],5,0
1362,0iHb0mCbqZTYeb4y9Pirrd,Temple Of The Dog,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'rock', 'supergroup']",1214156,53
1363,06nevPmNVfWUXyZkccahL8,Gregory Porter,"['contemporary vocal jazz', 'jazz pop', 'vocal jazz']",618583,61
1364,4gxmLyGyjpEcSpOBpIKbgc,Raoul Kraushaar,[],0,0
1365,0kbYTNQb4Pb1rPbbaF0pT4,Miles Davis,"['cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul', 'vocal jazz']",2478633,61
1366,18k0wFH1UrjMUApt2EThW8,Pärt Uusberg,['baltic classical'],1212,12
1367,4W3fa7tiXGVXl3KilbACqt,Gustavo Santaolalla,"['argentine ambient', 'latin classical', 'latin soundtrack', 'orchestral soundtrack', 'soundtrack']",312349,62
1368,2MU3H1e7MZF2cBM4Pm752r,Russell Garcia,[],182,8
1369,4BQT8wAPy5SGtRnfstMzbA,Yosui Inoue,"['j-acoustic', 'japanese singer-songwriter', 'kayokyoku']",274901,48
1370,2rDxtYUzTAYJJE3Bl3Z5IN,Jeff Tweedy,"['alternative country', 'chamber pop', 'roots rock', 'singer-songwriter']",89818,40
1371,3Ie0iKmYPXlTXUzCiGOmDq,Emilio Kauderer,['latin soundtrack'],1548,21
1372,6Jt3T3r5FQJxiMjrIpB1ES,Michael McCarthy,[],139,21
1373,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,"['french jazz', 'jazz fusion', 'jazz violin', 'progressive rock', 'rock progressif francais']",102413,37
1374,0Y0jPl2XscwAtv7FFpNyll,Sergio de la puente,[],890,11
1375,5nHNWmTreZCLmmU2R75ffr,Jo Boyer,[],41,0
1376,1uNvjt3KT3LewQWGdsW8G2,Al Kasha,[],177,11
1377,6v6ptyZ7vEeb2bPtbZ4Y8i,Robert Farnon,"['easy listening', 'light music']",817,18
1378,5HHlId2Z1Wi2F6SLUw7Cqb,Terry Chan,[],1,0
1379,0Ih7jfo5uToExF5QHQBd8G,Jina Sumedi,[],3,0
1380,4ntmrafQBL0Ar8VtOOu5sx,Craig Pruess & Ananda,"['kirtan', 'meditation']",21972,39
1381,5JgZ23KreS8Th8EFb0JMdo,Mesut Şeker,[],1,0
1382,0a4PNswQHfm1lfnOCTjVeh,James Vasanthan,['tamil pop'],704717,48
1383,0Xk15jHKly4c3AhPr5vjoA,Alan Silvestri,"['orchestral soundtrack', 'soundtrack']",283821,57
1384,5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,"['broadway', 'movie tunes', 'orchestral soundtrack']",122633,59
1385,3KpWvpRW5ZDfndzjomuCee,Ahmad Simmons,['show tunes'],105,44
1386,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,"['compositional ambient', 'neo-classical']",3278445,77
1387,62GY6xsIVFbUxZcFxGp8Uu,Jim Williams,['british soundtrack'],3012,20
1388,0z8vOU1x2zYJF5evtDiGWZ,Sergei Yevtushenko,[],15,0
1389,73hA9Hs2Vap4dGQ3nYTt6s,David Torn,"['dark jazz', 'experimental guitar', 'jazz guitar']",7522,22
1390,3G8x1XQX8nCXYouEfMrP07,The Greyboy Allstars,['instrumental funk'],39726,35
1391,5SEW04tNMMrOz7UFQJA6vz,Henry Jackman,"['british soundtrack', 'soundtrack']",76479,49
1392,4zCdwSs2M0cLTb2SRC8puu,Larry Groupé,['epicore'],880,14
1393,5Zsf4XdoN6dyLeOFABgYg4,Lee Byung Hoon,[],57,3
1394,5D6V4Z6oPz4waooiuBaWIf,Sátyr,"['lo-fi jazzhop', 'lo-fi study']",4367,54
1395,4IT9wMkSE5pUHRYTX86y4B,Lech Makowiecki,[],318,10
1396,1jK7F6jheJ08CowHGDW6IN,Arthur Sullivan,"['late romantic era', 'operetta', 'victorian britain']",2919,35
1397,3m28i2V0BZWwXVpwFOiZRP,Todd Boekelheide,[],53,0
1398,1vIAEmArNxKVzvT7cse8Fl,John Clifford White,[],53,2
1399,4iCwCMnqsNZ6atvRiADgtn,RZA,"['east coast hip hop', 'hardcore hip hop']",546163,62
1400,5vCIoZWrnWUkjCKmtaADQc,Peter Bernstein,['jazz guitar'],13914,28
1401,4rUMZjDiYilkBk8vc5WMZC,Debbie Wiseman,['british soundtrack'],5326,28
1402,5Lte6wkeKEPZfMnHHN7pmK,John Mills-Cockell,['moog'],103,2
1403,4HVFb71ZSXO6nRMk2pdPsy,Manu Katché,"['ecm-style jazz', 'german jazz', 'jazz drums']",39613,37
1404,68bqsIINo5RFICYwbkChbb,Michael Kamen,['soundtrack'],31540,46
1405,3NF4v94nvKdVdOUUvZXS2q,Giovanni Venosta,['italian soundtrack'],1189,18
1406,41xSy2q3s7z8Hc7F51YmFb,Alberto Colombo,[],59,0
1407,08J6v4qHZz06ua0qAicWmE,Kim Sawol,"['k-indie', 'korean indie folk', 'korean singer-songwriter']",23291,45
1408,6xnvYc9KEUaCsJQhX5oiJz,Frank Fitzpatrick,[],246,6
1409,150pf0yE8MFgrMzAplQXmq,Dog Fashion Disco,"['avant-garde metal', 'funk metal']",35919,30
1410,6nPiCm3jwXHrOsMbTDoc4E,Danilo Perez,"['jazz piano', 'latin jazz', 'modern jazz piano']",9910,17
1411,2N7OUs5TU1EnM40lW58TYs,Paul Gillman,[],1540,3
1412,5UKqg6b73QgtOBjdZnQedK,Sulaiman Merchant,[],163,6
1413,6YImCpxdCiEuw0XNJuPUaQ,Paul Chihara,['american contemporary classical'],184,6
1414,5Ly8fxUoUTseDkGV4EDpoX,David Storrs,[],143,8
1415,1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson,"['contemporary country', 'country road', 'modern country rock']",469855,60
1416,2M3MaGqJ8NnwpflwOOA5iw,Monty Norman,[],3605,25
1417,0np7Gr66erHdUHa86JX1bj,David Sardy,[],2014,23
1418,6iuM8yp1x2N0l6SONhyq4b,Ramblin' Jack Elliott,"['american folk revival', 'folk', 'traditional folk']",31854,32
1419,0rXGSr2tKuL6Vg2GYiz7Lr,Don Gatto,"['hungarian rock', 'magyar alternative']",2361,13
1420,4Fgf6RvuWpiwDXSE7Vammx,George Martin,['beatlesque'],90960,63
1421,3faEZMpTmZFXpELU1EwWNL,Jordi Savall,"['classical performance', 'early music', 'early music ensemble', 'musica antigua', 'viola da gamba']",126718,51
1422,69asEYRY2kQtvtQNDxgNRV,Alan Ari Lazar,[],2,0
1423,43Wv1kfTkqiNwYYa4kDR87,Dale Cornelius,[],303,5
1424,1AIfm213xdY7irbF9HC85T,Alan Rawsthorne,"['british modern classical', 'early modern classical']",635,3
1425,34eO3JIk7Na5z5YSp8dBf0,Kitti Kuremanee,[],13,0
1426,5Il8YjuVAWkWNH2xgjFMpF,Steve Jablonsky,"['epicore', 'soundtrack']",187912,55
1427,4mxWe1mtYIYfP040G38yvS,Alan Jackson,['country'],2558496,70
1428,71hjb5G92mGoKRSAW3Cj00,Anu Malik,"['filmi', 'modern bollywood']",4521791,60
1429,29zsVzEH33dD5QqxeL8dvy,Vini Vici,['progressive uplifting trance'],509089,63
1430,3Ia5S5H9yoQpc9Hqy0cqAU,Alan Howarth,['horror synth'],7842,33
1431,1uRMuS0KuwZwFJSYgV0PaW,Eef Barzelay,['nashville indie'],5937,19
1432,1zOgk3ER8XXYu9bQQMKFeP,Paul McCallum,[],22,0
1433,1g6RomSJTohm1StNwFKlxo,Bernhard Kaun,[],18,2
1434,46WkN3HXolXQ0uLeZZ8Xym,Martin Gallop,[],1909,46
1435,5zl0vKMseEhdyXv88He8WQ,Michel Colombier,['french soundtrack'],4660,42
1436,2sb1FcIeDcKtv7UC03gRr8,Mark Korven,"['canadian soundtrack', 'soundtrack']",8420,29
1437,3g6RWqrG0tt6oXPMLP2WE5,Paul J. Smith,['movie tunes'],2263,29
1438,6gJmFSPb5t2FGmP2gOVUcI,Matthieu Chabrol,[],4,0
1439,7Di5tx0Ds6q3ys0d22HJQ2,Carvin Knowles,[],24,0
1440,3T1zVlacSek8fLSXORftER,Gast Waltzing,[],211,3
1441,68mjgTo5IGxLaAvKVFIXBT,Dario Argento,[],220,1
1442,3wueKF9YNupBFRjQfWoyAc,Steve Hunter,[],1700,20
1443,2FjJkFRq44nvenpuIOeRcv,Marco Falagiani,[],90,22
1444,2x3mYmEeYmc1INAbPn2Ef6,Andy Milburn,[],0,0
1445,20hNWAoYbQ1wKsQcAoQRjw,Randy Miller,['contra dance'],298,16
1446,37MI19rLgummvAp3PFu945,Hajime Mizoguchi,['anime score'],5060,26
1447,0TFZ31fLIz5DsZMqNudTh9,Cho Young-Wuk With Seok Seung-Hee,[],2,3
1448,4IlaMbVY52FHZFPBehvPYp,"Adrienne Young, Will Kimbrough, Paul Griffith, Dave Jacques, Tod",[],4,0
1449,7apyAypjcjkknExFpqhSuw,Mario Millo,[],132,0
1450,2fZXhf2EEqBqjVfJbkF2Wq,John Bisharat,[],38,0
1451,48zbrna9LumKkVtfbSHLmO,William Anderson,[],67,4
1452,5GXayB4DWhtaw0nw2uM2tI,Jim Manzie,['horror synth'],51,0
